,country_name,country_name_short,vote_share,seats,party_id,party_name,party_name_english,election_year,family_id,family_name,left_right,liberty_authority,eu_anti_pro
3311,Greece,GRC,0.8,1.0,2163,Oikolόgoi Enallaktikoί,Alternative Ecologists,1990,19,Green/Ecologist,2.5,1.8,3.3333
3312,Greece,GRC,0.7,1.0,1374,Dimokratiki Ananeosi,Democratic Renewal,1990,26,Conservative,7.4,7.0,10.0
3313,Greece,GRC,47.1,170.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,1993,11,Social democracy,4.4968,3.6025,9.2535
3314,Greece,GRC,39.3,111.0,47,Néa Đimokratía,New Democracy,1993,3,Christian democracy,6.7365,6.6712,8.9869
3315,Greece,GRC,4.9,10.0,1412,Politiki Anixi,Political Spring,1993,26,Conservative,7.5714,7.0,7.9488
3316,Greece,GRC,4.5,9.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,1993,14,Communist/Socialist,1.253,5.1503,0.2722
3317,Greece,GRC,2.9,0.0,1441,Synaspismós tīs Aristerás,Coalition of the Left,1993,14,Communist/Socialist,2.7683,2.0238,6.8943
3318,Greece,GRC,41.49,162.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,1996,11,Social democracy,4.4968,3.6025,9.2535
3319,Greece,GRC,38.12,108.0,47,Néa Đimokratía,New Democracy,1996,3,Christian democracy,6.7365,6.6712,8.9869
3320,Greece,GRC,5.61,11.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,1996,14,Communist/Socialist,1.253,5.1503,0.2722
3321,Greece,GRC,5.12,10.0,1441,Synaspismós tīs Aristerás,Coalition of the Left,1996,14,Communist/Socialist,2.7683,2.0238,6.8943
3322,Greece,GRC,4.43,9.0,720,Dimokratiko Koinoniko Kinima,Democratic Social Movement,1996,11,Social democracy,2.3,5.5493,3.6349
3323,Greece,GRC,2.94,0.0,1412,Politiki Anixi,Political Spring,1996,26,Conservative,7.5714,7.0,7.9488
3324,Greece,GRC,43.79,158.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2000,11,Social democracy,4.4968,3.6025,9.2535
3325,Greece,GRC,42.74,125.0,47,Néa Đimokratía,New Democracy,2000,3,Christian democracy,6.7365,6.6712,8.9869
3326,Greece,GRC,5.52,11.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2000,14,Communist/Socialist,1.253,5.1503,0.2722
3327,Greece,GRC,3.2,6.0,1441,Synaspismós tīs Aristerás,Coalition of the Left,2000,14,Communist/Socialist,2.7683,2.0238,6.8943
3328,Greece,GRC,2.69,0.0,720,Dimokratiko Koinoniko Kinima,Democratic Social Movement,2000,11,Social democracy,2.3,5.5493,3.6349
3329,Greece,GRC,45.36,166.0,47,Néa Đimokratía,New Democracy,2004,3,Christian democracy,6.7365,6.6712,8.9869
3330,Greece,GRC,40.55,116.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2004,11,Social democracy,4.4968,3.6025,9.2535
3331,Greece,GRC,5.9,12.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2004,14,Communist/Socialist,1.253,5.1503,0.2722
3332,Greece,GRC,,6.0,1441,Synaspismós tīs Aristerás,Coalition of the Left,2004,14,Communist/Socialist,2.7683,2.0238,6.8943
3333,Greece,GRC,1.79,0.0,720,Dimokratiko Koinoniko Kinima,Democratic Social Movement,2004,11,Social democracy,2.3,5.5493,3.6349
3334,Greece,GRC,2.19,0.0,1179,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,2004,40,Right-wing,9.11,9.63,2.3
3335,Greece,GRC,3.26,,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2004,14,Communist/Socialist,2.8947,2.0066,7.1382
3336,Greece,GRC,41.84,152.0,47,Néa Đimokratía,New Democracy,2007,3,Christian democracy,6.7365,6.6712,8.9869
3337,Greece,GRC,38.1,102.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2007,11,Social democracy,4.4968,3.6025,9.2535
3338,Greece,GRC,8.15,22.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2007,14,Communist/Socialist,1.253,5.1503,0.2722
3339,Greece,GRC,5.04,14.0,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2007,14,Communist/Socialist,2.8947,2.0066,7.1382
3340,Greece,GRC,3.8,10.0,1179,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,2007,40,Right-wing,9.11,9.63,2.3
3341,Greece,GRC,1.05,0.0,1280,Oikologoi Prasinoi,Ecologist Greens,2007,19,Green/Ecologist,2.5,1.8,6.5
3342,Greece,GRC,43.92,160.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2009,11,Social democracy,4.4968,3.6025,9.2535
3343,Greece,GRC,33.47,91.0,47,Néa Đimokratía,New Democracy,2009,3,Christian democracy,6.7365,6.6712,8.9869
3344,Greece,GRC,7.54,21.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2009,14,Communist/Socialist,1.253,5.1503,0.2722
3345,Greece,GRC,5.63,15.0,1179,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,2009,40,Right-wing,9.11,9.63,2.3
3346,Greece,GRC,4.6,13.0,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2009,14,Communist/Socialist,2.8947,2.0066,7.1382
3347,Greece,GRC,2.53,0.0,1280,Oikologoi Prasinoi,Ecologist Greens,2009,19,Green/Ecologist,2.5,1.8,6.5
3348,Greece,GRC,18.85,108.0,47,Néa Đimokratía,New Democracy,2012,3,Christian democracy,6.7365,6.6712,8.9869
3349,Greece,GRC,16.79,52.0,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2012,14,Communist/Socialist,2.8947,2.0066,7.1382
3350,Greece,GRC,13.18,41.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2012,11,Social democracy,4.4968,3.6025,9.2535
3351,Greece,GRC,10.62,33.0,2091,Anexartitoi Ellines,Independent Greeks,2012,40,Right-wing,8.8,8.5,2.3
3352,Greece,GRC,8.48,26.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2012,14,Communist/Socialist,1.253,5.1503,0.2722
3353,Greece,GRC,6.97,21.0,2092,Laikos Syndesmos – Chrysi Avg,Peoples Association -- Golden Dawn,2012,40,Right-wing,8.8,8.5,2.3
3354,Greece,GRC,6.11,19.0,2093,Dimokratiki Aristera,Democratic Left,2012,11,Social democracy,3.3,3.5,8.1
3355,Greece,GRC,2.89,0.0,1179,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,2012,40,Right-wing,9.11,9.63,2.3
3356,Greece,GRC,2.93,0.0,1280,Oikologoi Prasinoi,Ecologist Greens,2012,19,Green/Ecologist,2.5,1.8,6.5
3357,Greece,GRC,2.55,0.0,2094,Dimokratiki Symmachia,Democratic Alliance,2012,6,Liberal,6.0,3.5,8.7
3358,Greece,GRC,2.15,0.0,2095,Dimiourgia Xana,Recreate Greece,2012,26,Conservative,7.4,7.0,7.9
3359,Greece,GRC,1.8,0.0,2096,Drasi – Fileleytheri Symmachia,Action -- Liberal Alliance,2012,6,Liberal,6.0,3.5,8.7
3360,Greece,GRC,1.19,0.0,2097,Antikapitalistiki Aristeri Synergasia gia tin Anatropi,Front of the Greek Anticapitalist Left,2012,14,Communist/Socialist,1.3,3.0,0.0
3361,Greece,GRC,29.66,129.0,47,Néa Đimokratía,New Democracy,2012,3,Christian democracy,6.7365,6.6712,8.9869
3362,Greece,GRC,26.89,71.0,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2012,14,Communist/Socialist,2.8947,2.0066,7.1382
3363,Greece,GRC,12.28,33.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2012,11,Social democracy,4.4968,3.6025,9.2535
3364,Greece,GRC,7.51,20.0,2091,Anexartitoi Ellines,Independent Greeks,2012,40,Right-wing,8.8,8.5,2.3
3365,Greece,GRC,6.92,18.0,2092,Laikos Syndesmos – Chrysi Avg,Peoples Association -- Golden Dawn,2012,40,Right-wing,8.8,8.5,2.3
3366,Greece,GRC,6.26,17.0,2093,Dimokratiki Aristera,Democratic Left,2012,11,Social democracy,3.3,3.5,8.1
3367,Greece,GRC,4.5,12.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2012,14,Communist/Socialist,1.253,5.1503,0.2722
3368,Greece,GRC,1.59,0.0,2095,Dimiourgia Xana,Recreate Greece,2012,26,Conservative,7.4,7.0,7.9
3369,Greece,GRC,1.58,0.0,1179,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,2012,40,Right-wing,9.11,9.63,2.3
3370,Greece,GRC,36.34,149.0,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2015,14,Communist/Socialist,2.8947,2.0066,7.1382
3371,Greece,GRC,27.81,76.0,47,Néa Đimokratía,New Democracy,2015,3,Christian democracy,6.7365,6.6712,8.9869
3372,Greece,GRC,6.28,17.0,2092,Laikos Syndesmos – Chrysi Avg,Peoples Association -- Golden Dawn,2015,40,Right-wing,8.8,8.5,2.3
3373,Greece,GRC,6.05,17.0,2346,To Potami,The River,2015,11,Social democracy,3.3,3.5,8.1
3374,Greece,GRC,5.47,15.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2015,14,Communist/Socialist,1.253,5.1503,0.2722
3375,Greece,GRC,4.75,13.0,2091,Anexartitoi Ellines,Independent Greeks,2015,40,Right-wing,8.8,8.5,2.3
3376,Greece,GRC,4.68,13.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2015,11,Social democracy,4.4968,3.6025,9.2535
3377,Greece,GRC,2.46,0.0,2407,Kinima Dimokraton Sosialiston,Movement of Democratic Socialists,2015,11,Social democracy,3.3,3.5,8.1
3378,Greece,GRC,1.79,0.0,2165,Enosi Kentroon,Union of Centrists,2015,11,Social democracy,3.3,3.5,8.1
3379,Greece,GRC,1.77,0.0,2408,Teleia – Apostolos Gkletsos,Dot -- Apostolos Gkletsos,2015,11,Social democracy,3.3,3.5,8.1
3380,Greece,GRC,1.03,0.0,1179,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,2015,40,Right-wing,9.11,9.63,2.3
3381,Greece,GRC,35.46,145.0,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2015,14,Communist/Socialist,2.8947,2.0066,7.1382
3382,Greece,GRC,28.1,75.0,47,Néa Đimokratía,New Democracy,2015,3,Christian democracy,6.7365,6.6712,8.9869
3383,Greece,GRC,6.99,18.0,2092,Laikos Syndesmos – Chrysi Avg,Peoples Association -- Golden Dawn,2015,40,Right-wing,8.8,8.5,2.3
3384,Greece,GRC,6.28,17.0,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,2015,11,Social democracy,4.4968,3.6025,9.2535
3385,Greece,GRC,5.55,15.0,614,Kommounistikó Kómma Elládas,Communist Party of Greece,2015,14,Communist/Socialist,1.253,5.1503,0.2722
3386,Greece,GRC,4.09,11.0,2346,To Potami,The River,2015,11,Social democracy,3.3,3.5,8.1
3387,Greece,GRC,3.69,10.0,2091,Anexartitoi Ellines,Independent Greeks,2015,40,Right-wing,8.8,8.5,2.3
3388,Greece,GRC,3.43,9.0,2165,Enosi Kentroon,Union of Centrists,2015,11,Social democracy,3.3,3.5,8.1
3389,Greece,GRC,2.86,0.0,2596,Laïkí Enótita,Popular Unity,2015,14,Communist/Socialist,1.3,3.0,3.3
3478,Hungary,HUN,24.7,164.0,546,Magyar Demokrata Fórum,Hungarian Democratic Forum,1990,26,Conservative,6.4826,6.8263,8.4922
3479,Hungary,HUN,21.4,93.0,1426,Szabad Demokraták Szövetsége,Alliance of Free Democrats,1990,6,Liberal,3.9659,1.4381,9.7873
3480,Hungary,HUN,11.7,44.0,870,Független Kisgazda Párt,Independent Small Holders Party,1990,26,Conservative,9.0186,8.6235,3.7053
3481,Hungary,HUN,10.9,33.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,1990,11,Social democracy,2.8743,3.5897,9.6567
3482,Hungary,HUN,9.0,22.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,1990,26,Conservative,6.5432,7.5275,6.6143
3483,Hungary,HUN,6.5,21.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,1990,3,Christian democracy,7.4,8.33,5.8333
3484,Hungary,HUN,1.0,7.0,1617,független,no party affiliation,1990,12,no family,,,
3485,Hungary,HUN,3.1,2.0,1183,Agrárszövetség,Agrarian Alliance,1990,2,Agrarian,5.3,6.5,5.4
3486,Hungary,HUN,3.6,0.0,418,Magyarországi Szociáldemokrata Párt,Social Democratic Party,1990,14,Communist/Socialist,1.3,3.0,3.3
3487,Hungary,HUN,3.7,0.0,1202,Magyar Munkáspárt,Hungarian Workers' Party,1990,14,Communist/Socialist,0.6316,5.809,3.3388
3488,Hungary,HUN,1.9,0.0,198,Hazafias Választási Koalíció,Patriotic Elections Coalition,1990,28,to be coded,,,
3489,Hungary,HUN,1.9,0.0,1203,Vállalkozók Pártja Egyesület,Entrepreneurs' Party,1990,6,Liberal,6.0,3.5,8.7
3490,Hungary,HUN,33.0,209.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,1994,11,Social democracy,2.8743,3.5897,9.6567
3491,Hungary,HUN,19.7,69.0,1426,Szabad Demokraták Szövetsége,Alliance of Free Democrats,1994,6,Liberal,3.9659,1.4381,9.7873
3492,Hungary,HUN,11.7,38.0,546,Magyar Demokrata Fórum,Hungarian Democratic Forum,1994,26,Conservative,6.4826,6.8263,8.4922
3493,Hungary,HUN,8.8,26.0,870,Független Kisgazda Párt,Independent Small Holders Party,1994,26,Conservative,9.0186,8.6235,3.7053
3494,Hungary,HUN,7.0,22.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,1994,3,Christian democracy,7.4,8.33,5.8333
3495,Hungary,HUN,7.0,20.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,1994,26,Conservative,6.5432,7.5275,6.6143
3496,Hungary,HUN,2.1,1.0,1183,Agrárszövetség,Agrarian Alliance,1994,2,Agrarian,5.3,6.5,5.4
3497,Hungary,HUN,0.6,1.0,1203,Vállalkozók Pártja Egyesület,Entrepreneurs' Party,1994,6,Liberal,6.0,3.5,8.7
3498,Hungary,HUN,1.6,0.0,95,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,1994,40,Right-wing,9.6065,9.5894,0.9358
3499,Hungary,HUN,3.2,0.0,1202,Magyar Munkáspárt,Hungarian Workers' Party,1994,14,Communist/Socialist,0.6316,5.809,3.3388
3500,Hungary,HUN,2.55,0.0,2588,Köztársaság Párt,Republican Party,1994,28,to be coded,,,
3501,Hungary,HUN,29.5,148.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,1998,26,Conservative,6.5432,7.5275,6.6143
3502,Hungary,HUN,32.9,134.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,1998,11,Social democracy,2.8743,3.5897,9.6567
3503,Hungary,HUN,13.1,48.0,870,Független Kisgazda Párt,Independent Small Holders Party,1998,26,Conservative,9.0186,8.6235,3.7053
3504,Hungary,HUN,7.6,24.0,1426,Szabad Demokraták Szövetsége,Alliance of Free Democrats,1998,6,Liberal,3.9659,1.4381,9.7873
3505,Hungary,HUN,2.8,17.0,546,Magyar Demokrata Fórum,Hungarian Democratic Forum,1998,26,Conservative,6.4826,6.8263,8.4922
3506,Hungary,HUN,5.5,14.0,95,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,1998,40,Right-wing,9.6065,9.5894,0.9358
3507,Hungary,HUN,2.3,1.0,1617,független,no party affiliation,1998,12,no family,,,
3508,Hungary,HUN,2.3,0.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,1998,3,Christian democracy,7.4,8.33,5.8333
3509,Hungary,HUN,4.0,0.0,1202,Magyar Munkáspárt,Hungarian Workers' Party,1998,14,Communist/Socialist,0.6316,5.809,3.3388
3510,Hungary,HUN,42.05,178.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,2002,11,Social democracy,2.8743,3.5897,9.6567
3511,Hungary,HUN,41.07,164.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,2002,26,Conservative,6.5432,7.5275,6.6143
3512,Hungary,HUN,,24.0,546,Magyar Demokrata Fórum,Hungarian Democratic Forum,2002,26,Conservative,6.4826,6.8263,8.4922
3513,Hungary,HUN,5.57,20.0,1426,Szabad Demokraták Szövetsége,Alliance of Free Democrats,2002,6,Liberal,3.9659,1.4381,9.7873
3514,Hungary,HUN,4.37,0.0,95,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,2002,40,Right-wing,9.6065,9.5894,0.9358
3515,Hungary,HUN,3.9,0.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,2002,3,Christian democracy,7.4,8.33,5.8333
3516,Hungary,HUN,2.16,0.0,1202,Magyar Munkáspárt,Hungarian Workers' Party,2002,14,Communist/Socialist,0.6316,5.809,3.3388
3517,Hungary,HUN,43.2,190.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,2006,11,Social democracy,2.8743,3.5897,9.6567
3518,Hungary,HUN,,141.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,2006,26,Conservative,6.5432,7.5275,6.6143
3519,Hungary,HUN,,23.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,2006,3,Christian democracy,7.4,8.33,5.8333
3520,Hungary,HUN,6.5,20.0,1426,Szabad Demokraták Szövetsége,Alliance of Free Democrats,2006,6,Liberal,3.9659,1.4381,9.7873
3521,Hungary,HUN,5.0,11.0,546,Magyar Demokrata Fórum,Hungarian Democratic Forum,2006,26,Conservative,6.4826,6.8263,8.4922
3522,Hungary,HUN,,1.0,952,one seat,one seat,2006,12,no family,,,
3523,Hungary,HUN,2.2,0.0,95,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,2006,40,Right-wing,9.6065,9.5894,0.9358
3524,Hungary,HUN,42.0,,437,Fidesz – Magyar Polgári Szövetség / Kereszténydemokrata Néppárt,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,2006,26,Conservative,6.5432,7.5275,6.6143
3525,Hungary,HUN,,227.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,2010,26,Conservative,6.5432,7.5275,6.6143
3526,Hungary,HUN,19.3,59.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,2010,11,Social democracy,2.8743,3.5897,9.6567
3527,Hungary,HUN,16.67,47.0,600,Jobbik Magyarországért Mozgalom,Jobbik Movement for a Better Hungary,2010,40,Right-wing,8.8,8.5,2.3
3528,Hungary,HUN,,36.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,2010,3,Christian democracy,7.4,8.33,5.8333
3529,Hungary,HUN,7.48,16.0,403,Lehet Más a Politika,Politics Can Be Different,2010,19,Green/Ecologist,2.5,1.8,6.5
3530,Hungary,HUN,,1.0,1617,független,no party affiliation,2010,12,no family,,,
3531,Hungary,HUN,2.18,0.0,546,Magyar Demokrata Fórum,Hungarian Democratic Forum,2010,26,Conservative,6.4826,6.8263,8.4922
3532,Hungary,HUN,52.73,,437,Fidesz – Magyar Polgári Szövetség / Kereszténydemokrata Néppárt,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,2010,26,Conservative,6.5432,7.5275,6.6143
3533,Hungary,HUN,,117.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,2014,26,Conservative,6.5432,7.5275,6.6143
3534,Hungary,HUN,25.57,29.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,2014,11,Social democracy,2.8743,3.5897,9.6567
3535,Hungary,HUN,20.22,23.0,600,Jobbik Magyarországért Mozgalom,Jobbik Movement for a Better Hungary,2014,40,Right-wing,8.8,8.5,2.3
3536,Hungary,HUN,,16.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,2014,3,Christian democracy,7.4,8.33,5.8333
3537,Hungary,HUN,5.34,5.0,403,Lehet Más a Politika,Politics Can Be Different,2014,19,Green/Ecologist,2.5,1.8,6.5
3538,Hungary,HUN,,4.0,1970,Demokratikus Koalíció,Democratic Coalition,2014,11,Social democracy,3.3,3.5,8.1
3539,Hungary,HUN,,3.0,2318,Együtt – A Korszakváltók Pártja,Together -- Party for a New Era,2014,11,Social democracy,3.3,3.5,8.1
3540,Hungary,HUN,,1.0,952,one seat,one seat,2014,12,no family,,,
3541,Hungary,HUN,,1.0,2349,Párbeszéd Magyarországért,Dialogue for Hungary,2014,19,Green/Ecologist,2.5,1.8,6.5
3542,Hungary,HUN,0.56,0.0,1202,Magyar Munkáspárt,Hungarian Workers' Party,2014,14,Communist/Socialist,0.6316,5.809,3.3388
3543,Hungary,HUN,44.87,,437,Fidesz – Magyar Polgári Szövetség / Kereszténydemokrata Néppárt,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,2014,26,Conservative,6.5432,7.5275,6.6143
3544,Hungary,HUN,,117.0,921,Fidesz – Magyar Polgári Szövetség,Fidesz -- Hungarian Civic Union,2018,26,Conservative,6.5432,7.5275,6.6143
3545,Hungary,HUN,19.06,26.0,600,Jobbik Magyarországért Mozgalom,Jobbik Movement for a Better Hungary,2018,40,Right-wing,8.8,8.5,2.3
3546,Hungary,HUN,11.91,20.0,1591,Magyar Szocialista Párt,Hungarian Socialist Party,2018,11,Social democracy,2.8743,3.5897,9.6567
3547,Hungary,HUN,,16.0,434,Kereszténydemokrata Néppárt,Christian Democratic People's Party,2018,3,Christian democracy,7.4,8.33,5.8333
3548,Hungary,HUN,5.37,9.0,1970,Demokratikus Koalíció,Democratic Coalition,2018,11,Social democracy,3.3,3.5,8.1
3549,Hungary,HUN,7.06,8.0,403,Lehet Más a Politika,Politics Can Be Different,2018,19,Green/Ecologist,2.5,1.8,6.5
3550,Hungary,HUN,0.46,1.0,952,one seat,one seat,2018,12,no family,,,
3551,Hungary,HUN,0.66,1.0,2318,Együtt – A Korszakváltók Pártja,Together -- Party for a New Era,2018,11,Social democracy,3.3,3.5,8.1
3552,Hungary,HUN,,1.0,870,Független Kisgazda Párt,Independent Small Holders Party,2018,26,Conservative,9.0186,8.6235,3.7053
3553,Hungary,HUN,3.06,0.0,2659,Momentum Mozgalom,Momentum Movement,2018,26,Conservative,7.4,7.0,7.9
3554,Hungary,HUN,1.73,0.0,2660,Magyar Kétfarkú Kutya Párt,Hungarian Two-tailed Dog Party,2018,16,Special issue,,,
3555,Hungary,HUN,49.28,,437,Fidesz – Magyar Polgári Szövetség / Kereszténydemokrata Néppárt,Fidesz -- Hungarian Civic Party / Christian Democratic People's Party,2018,26,Conservative,6.5432,7.5275,6.6143
3618,Ireland,IRL,41.85,68.0,280,Fianna Fáil,Fianna Fail,1948,26,Conservative,6.0713,6.9898,7.8389
3619,Ireland,IRL,19.83,31.0,1393,Fine Gael,Fine Gael (Familiy of the Irish),1948,3,Christian democracy,6.4372,5.787000000000001,9.1708
3620,Ireland,IRL,8.69,14.0,318,Labour Party,Labour Party,1948,11,Social democracy,3.6252,3.1071,7.1292
3621,Ireland,IRL,,12.0,30,no party affiliation,no party affiliation,1948,12,no family,,,
