election_year,party_name_english,country_name,country_name_short,vote_share,seats,party_id,party_name,family_id,family_name,left_right,liberty_authority,eu_anti_pro
1993,Latvian Green Party,Latvia,LVA,1.19,0.0,1001,Latvijas Zaļā partija,19,Green/Ecologist,4.6711,6.0661,6.5643
1993,Latvian National Independence Movement,Latvia,LVA,13.35,15.0,1557,Latvijas Nacionālās Neatkarības Kustība,40,Right-wing,8.375,7.585,6.6667
1993,Latvian Way,Latvia,LVA,32.41,36.0,526,Latvijas Ceļš,6,Liberal,6.125,4.835,10.0
1993,Latvias Party of Russian Citizens,Latvia,LVA,1.16,0.0,1083,Latvijas Krievu pilsoņu partija,16,Special issue,,,
1993,Liberal Democratic Congress,Poland,POL,4.0,0.0,1544,Kongres Liberalno-Demokratyczny,6,Liberal,5.2778,3.5,8.7
1993,Movement for the Republic,Poland,POL,2.7,0.0,1710,Ruch dla Rzeczypospolitej,3,Christian democracy,6.2,7.2,8.3
1993,National Front,France,FRA,12.4,0.0,270,Front national,40,Right-wing,9.6854,9.2889,0.2157
1993,National Harmony Party,Latvia,LVA,12.0,13.0,32,Tautas Saskaņas Partija,6,Liberal,1.864,5.2767,5.7675
1993,New Democracy,Greece,GRC,39.3,111.0,47,Néa Đimokratía,3,Christian democracy,6.7365,6.6712,8.9869
1993,Non-Party Block for Supporting the Reforms,Poland,POL,5.4,16.0,1019,Bezpartyjny Blok Wspierania Reform,3,Christian democracy,6.2,7.2,8.3
1993,Panhellenic Socialist Movement,Greece,GRC,47.1,170.0,1338,Panellinio Sosialistikó Kínima,11,Social democracy,4.4968,3.6025,9.2535
1993,Party X,Poland,POL,2.7,0.0,181,Partia X,40,Right-wing,8.8,8.5,2.3
1993,Party of Presidential Majority,France,FRA,1.8,6.0,2260,Parti de la Majorité présidentielle,14,Communist/Socialist,1.3,3.0,3.3
1993,Peasants Agreement,Poland,POL,2.4,0.0,619,Porozumenie Ludowe,2,Agrarian,3.3333,6.5,5.4
1993,People's Alliance-Party,Spain,ESP,35.04,141.0,645,Alianza-Partido Popular,26,Conservative,7.5969,7.8127,7.7368
1993,Polish People's Party,Poland,POL,15.4,132.0,664,Polskie Stronnictwo Ludowe,2,Agrarian,4.1856,6.5491,5.3573
1993,Political Spring,Greece,GRC,4.9,10.0,1412,Politiki Anixi,26,Conservative,7.5714,7.0,7.9488
1993,Popular Front of Latvia,Latvia,LVA,2.63,0.0,42,Latvijas Tautas fronte,16,Special issue,,,
1993,Radical Party of the Left,France,FRA,0.9,6.0,1492,Parti radical de gauche,11,Social democracy,4.0813,4.2381,7.9361
1993,Rally for the Republic,France,FRA,20.4,248.0,138,Rassemblement pour la république,26,Conservative,7.4997,7.1854,6.9862
1993,Real Politics Union | Congress of the New Right,Poland,POL,3.2,0.0,1549,Unia Polityki Realnej | Kongres Nowej Prawicy,26,Conservative,9.7368,8.1579,2.3684
1993,Republican Left of Catalonia,Spain,ESP,0.81,1.0,757,Esquerra Republicana de Catalunya,16,Special issue,3.1072,2.7325,7.0389
1993,Self-Defense of the Republic Poland,Poland,POL,2.78,0.0,207,Samoobrona Rzeczypospolitej Polskiej,2,Agrarian,3.997,7.3253,2.1473
1993,Socialist Party,France,FRA,17.6,55.0,1539,Parti socialiste,11,Social democracy,3.2493,2.9367,7.9448
1993,Solidarnosc,Poland,POL,4.9,0.0,108,Solidarność,11,Social democracy,3.3,3.5,8.1
1993,Spanish Socialist Workers Party,Spain,ESP,39.1,159.0,902,Partido Socialista Obrero Español,11,Social democracy,3.7377,3.0399,9.129
1993,Union for French Democracy | Democratic Movement,France,FRA,19.1,215.0,509,Union pour la démocratie française | Mouvement démocrate,26,Conservative,6.1017,5.4999,8.8995
1993,United People,Spain,ESP,0.88,2.0,1317,Herri Batasuna,16,Special issue,0.5909,4.3889,3.25
1993,Valencian Union,Spain,ESP,0.48,1.0,443,Union Valenciana,16,Special issue,6.0417,5.875,8.8769
1993,one seat,Poland,POL,0.1,1.0,2287,one seat,12,no family,,,
1993,other far-left,France,FRA,1.8,0.0,2083,extrême gauche,14,Communist/Socialist,1.3,3.0,3.3
1993,other right,France,FRA,4.7,22.0,285,divers droite,26,Conservative,7.6583,9.0,5.8333
1993,others,France,FRA,3.7,1.0,1328,divers,12,no family,,,
1994,"""New Choice"" Union",Bulgaria,BGR,1.49,0.0,2176,"Suyuz ""Nov izbor""",6,Liberal,6.0,3.5,8.7
1994,Action Committee Pensions | Alternative Democratic Reform Party,Luxembourg,LUX,8.16,5.0,1582,Aktionskomitee Rente – Comité d’action pensions | Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique,26,Conservative,8.8158,7.5,
1994,Agrarian Alliance,Hungary,HUN,2.1,1.0,1183,Agrárszövetség,2,Agrarian,5.3,6.5,5.4
1994,Agrarian People's Union,Bulgaria,BGR,6.51,18.0,353,Zemedelski Naroden Suyuz,2,Agrarian,5.5263,5.9398,8.9474
1994,Alliance 90 / Greens,Germany,DEU,7.3,49.0,772,Bündnis 90 / Die Grünen,19,Green/Ecologist,2.9308,1.3251,7.6101
1994,Alliance of Free Democrats,Hungary,HUN,19.7,69.0,1426,Szabad Demokraták Szövetsége,6,Liberal,3.9659,1.4381,9.7873
1994,Association of Workers of Slovakia,Slovakia,SVK,7.35,13.0,1563,Združenie robotníkov Slovenska,14,Communist/Socialist,1.3,3.0,3.3
1994,Austrian People's Party,Austria,AUT,27.7,52.0,1013,Österreichische Volkspartei,3,Christian democracy,6.4733,7.6198,8.8451
1994,Bulgarian Business Bloc,Bulgaria,BGR,4.73,13.0,599,Balgarski Biznes Blok,6,Liberal,6.6784,5.1974,7.6842
1994,Centre Democrats,Netherlands,NLD,2.46,3.0,209,Centrum Democraten,40,Right-wing,9.4097,9.25,1.3119999999999998
1994,Centre Left,Italy,ITA,34.3,,1048,Centro-sinistra,11,Social democracy,3.3,3.5,8.1
1994,Centre Party,Sweden,SWE,7.7,27.0,1461,Centerpartiet,2,Agrarian,5.8084,6.0583,5.5679
1994,Centre Right,Italy,ITA,46.4,,67,Centro-destra,26,Conservative,7.4,7.0,7.9
1994,Christian Democratic Appeal,Netherlands,NLD,22.23,34.0,235,Christen Democratisch Appèl,3,Christian democracy,5.9376,6.6882,7.7157
1994,Christian Democratic Centre,Italy,ITA,,29.0,99,Centro Cristiano Democratico,3,Christian democracy,5.9067,7.5833,8.5
1994,Christian Democratic Movement,Slovakia,SVK,10.08,17.0,1432,Kresťanskodemokratické hnutie,3,Christian democracy,7.1082,8.8217,6.6998
1994,Christian Democratic People's Party,Hungary,HUN,7.0,22.0,434,Kereszténydemokrata Néppárt,3,Christian democracy,7.4,8.33,5.8333
1994,Christian Democratic Union,Germany,DEU,34.2,244.0,808,Christlich Demokratische Union,3,Christian democracy,6.2503,6.9333,8.5024
1994,Christian Democrats,Sweden,SWE,4.1,15.0,282,Kristdemokraterna,3,Christian democracy,7.195,7.9997,7.8597
1994,Christian People's Party,Denmark,DNK,1.8,0.0,1331,Kristeligt Folkeparti,3,Christian democracy,5.6982,7.0474,5.8301
1994,Christian Social People's Party,Luxembourg,LUX,29.71,21.0,1234,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,3,Christian democracy,6.4474,7.5,
1994,Christian Social Union,Slovakia,SVK,2.06,0.0,936,Krest’anská sociálna únia Slovenska,3,Christian democracy,6.6667,7.2,8.3
1994,Coalition for Bulgaria | Democratic Left,Bulgaria,BGR,43.5,125.0,1160,Koalitsiya za Balgariya | Demokratichna Levitsa,11,Social democracy,2.8982,5.7410000000000005,8.6402
1994,Coexistence,Slovakia,SVK,,9.0,2248,Spolužitie – Együttélés,26,Conservative,7.4,7.0,7.9
1994,Common Choice,Slovakia,SVK,10.42,18.0,527,Spoločná voľba,14,Communist/Socialist,1.3,3.0,3.3
1994,Communist Party of Bulgaria,Bulgaria,BGR,1.51,0.0,1570,Komunisticheska Partiya na Balgariya,14,Communist/Socialist,0.3684,7.8289,2.8655
1994,Communist Party of Luxembourg,Luxembourg,LUX,1.92,0.0,151,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,14,Communist/Socialist,1.3,3.0,
1994,Communist Party of Slovakia,Slovakia,SVK,2.72,0.0,44,Komunistická strana Slovenska,14,Communist/Socialist,0.5275,4.5302,3.5075
1994,Communist Refoundation Party,Italy,ITA,,39.0,1321,Partito della Rifondazione Comunista,14,Communist/Socialist,0.8849,1.9878,3.5439
1994,Conservatives,Denmark,DNK,15.0,27.0,590,Konservative,26,Conservative,7.2186,6.5055,7.7791
1994,Danish Social Liberal Party,Denmark,DNK,4.6,8.0,211,Det Radikale Venstre,6,Liberal,4.8736,2.3903,7.8594
1994,Democratic Alliance,Italy,ITA,,18.0,896,Alleanza Democratica,3,Christian democracy,5.0,5.0,6.6667
1994,Democratic Alternative for the Republic,Bulgaria,BGR,3.79,0.0,2170,Demokratichna Alternativa za Republikata,11,Social democracy,3.3,3.5,8.1
1994,Democratic Party,Slovakia,SVK,3.43,0.0,1000,Demokratická strana,3,Christian democracy,6.2,7.2,8.3
1994,Democratic Union,Slovakia,SVK,8.57,15.0,1495,Demokratická únia,6,Liberal,6.0,3.5,8.7
1994,Democratic Union of the Centre,Italy,ITA,,4.0,397,Unione Democratica di Centro,6,Liberal,6.0,3.5,8.7
1994,Democrats 66,Netherlands,NLD,15.49,24.0,345,Democraten 66,6,Liberal,4.5066,1.7625,8.6233
1994,Democrats of the Left,Italy,ITA,,109.0,809,Democratici di Sinistra,11,Social democracy,2.6277,2.5869,9.068999999999999
1994,Entrepreneurs' Party,Hungary,HUN,0.6,1.0,1203,Vállalkozók Pártja Egyesület,6,Liberal,6.0,3.5,8.7
1994,Federation of the Greens,Italy,ITA,,11.0,910,Federazione dei Verdi,19,Green/Ecologist,2.3725,1.0675,7.4499
1994,Fidesz -- Hungarian Civic Union,Hungary,HUN,7.0,20.0,921,Fidesz – Magyar Polgári Szövetség,26,Conservative,6.5432,7.5275,6.6143
1994,Free Democratic Party,Germany,DEU,6.9,47.0,543,Freie Demokratische Partei,6,Liberal,5.9233,3.0695,8.4855
1994,Freedom Party of Austria,Austria,AUT,22.5,42.0,50,Freiheitliche Partei Österreichs,40,Right-wing,8.3494,8.5149,1.9815
1994,General Senior Union | United Seniors Party,Netherlands,NLD,3.63,6.0,112,Algemeen Ouderen Verbond | Verenigde Senioren Partij,16,Special issue,,,
1994,Go Italy -- The People of Freedom,Italy,ITA,,99.0,596,Forza Italia – Il Popolo della Libertà,26,Conservative,7.1459,6.5983,5.0946
1994,GreenLeft,Netherlands,NLD,3.47,5.0,756,GroenLinks,19,Green/Ecologist,2.0454,1.6440000000000001,6.1973
1994,Greens,Sweden,SWE,5.0,18.0,1154,Miljöpartiet de Gröna,19,Green/Ecologist,3.3789,2.5198,0.9875
1994,Hungarian Christian Democratic Movement,Slovakia,SVK,,7.0,2247,Maďarské kresťanskodemokratické hnutie – Magyar kereszténydemokrata mozgalom,3,Christian democracy,6.6667,7.2,8.3
1994,Hungarian Civic Party,Slovakia,SVK,,1.0,2246,Maďarská občianska strana – Magyar polgári párt,6,Liberal,6.0,3.5,8.7
1994,Hungarian Coalition,Slovakia,SVK,10.19,,559,Maďarskej koalície – Magyar koalíció,26,Conservative,6.5005,6.1761,9.3803
1994,Hungarian Democratic Forum,Hungary,HUN,11.7,38.0,546,Magyar Demokrata Fórum,26,Conservative,6.4826,6.8263,8.4922
1994,Hungarian Justice and Life Party,Hungary,HUN,1.6,0.0,95,Magyar Igazság és Élet Pártja,40,Right-wing,9.6065,9.5894,0.9358
1994,Hungarian Socialist Party,Hungary,HUN,33.0,209.0,1591,Magyar Szocialista Párt,11,Social democracy,2.8743,3.5897,9.6567
1994,Hungarian Workers' Party,Hungary,HUN,3.2,0.0,1202,Magyar Munkáspárt,14,Communist/Socialist,0.6316,5.809,3.3388
1994,Independent Small Holders Party,Hungary,HUN,8.8,26.0,870,Független Kisgazda Párt,26,Conservative,9.0186,8.6235,3.7053
1994,Italian People's Party,Italy,ITA,15.7,46.0,142,Partito Popolare Italiano,3,Christian democracy,4.6267,5.8567,9.0778
1994,Italian Socialist Party,Italy,ITA,,14.0,1475,Partito Socialista Italiano,11,Social democracy,3.7722,3.5,8.75
1994,Kingdom of Bulgaria Confederation,Bulgaria,BGR,1.41,0.0,800,Federatsiya Tsarstvo Balgariya ,16,Special issue,,,
1994,Labour Party,Netherlands,NLD,23.97,37.0,742,Partij van de Arbeid,11,Social democracy,3.6118,3.2028,7.9904
1994,Left Party (Communists),Sweden,SWE,6.2,22.0,882,Vänsterpartiet (kommunisterna),14,Communist/Socialist,1.5464,2.4562,1.2042
1994,Liberal Democratic Pole,Italy,ITA,,2.0,671,Polo Liberal-Democratico,6,Liberal,6.0,3.5,8.7
1994,Liberal Forum,Austria,AUT,6.0,11.0,955,Liberales Forum,6,Liberal,4.8806,1.8667,9.6125
1994,Liberal Party,Denmark,DNK,23.3,42.0,1605,Venstre,6,Liberal,7.292000000000001,4.9957,9.0268
1994,Luxembourg Socialist Workers' Party,Luxembourg,LUX,26.69,17.0,701,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,11,Social democracy,3.2895,1.3158,
1994,Moderate Party,Sweden,SWE,22.4,80.0,657,Moderaterna,26,Conservative,7.8907,5.6977,8.5872
1994,Movement for Democracy -- The Net,Italy,ITA,,6.0,366,Movimento per la Democrazia – La Rete,3,Christian democracy,6.2,7.2,6.6667
1994,Movement for Rights and Freedoms,Bulgaria,BGR,5.44,15.0,1286,Dvizhenie za Prava i Svobodi,6,Liberal,4.5828,6.229,9.0094
1994,Movement for a Democratic Slovakia,Slovakia,SVK,34.97,61.0,1142,Hnutie za demokratické Slovensko,26,Conservative,4.8914,5.9161,7.2855
1994,Movement for a Prosperous Czechia and Slovakia,Slovakia,SVK,1.05,0.0,2239,Hnutie za prosperujúce Cesko a Slovensko,28,to be coded,,,
1994,National Alliance,Italy,ITA,,109.0,373,Alleanza Nazionale,26,Conservative,8.0871,8.8366,4.3389
1994,National Movement,Luxembourg,LUX,2.76,0.0,374,National Bewegong – Mouvement National – National Bewegung,40,Right-wing,8.8,8.5,
1994,New Democracy,Sweden,SWE,1.2,0.0,951,Ny Demokrati,40,Right-wing,8.9944,6.0,7.5
1994,New Slovakia,Slovakia,SVK,1.33,0.0,2237,Nové Slovensko,16,Special issue,,,
1994,No -- Citizens' Initiative against EU membership,Austria,AUT,0.9,0.0,1744,Nein – Bürgerinitiative gegen die EU Mitgliedschaft,16,Special issue,,,
1994,North League,Italy,ITA,,117.0,1436,Lega Nord,40,Right-wing,7.8007,7.9003,3.2088
1994,"Party against Corruption, for Order, Labour and Money for all Decent Citizens",Slovakia,SVK,1.32,0.0,2238,"Strana proti korupcii, za poriadok, prácu a peniaze pre všetkých slušných obcanov",16,Special issue,,,
1994,Patriotic Union,Bulgaria,BGR,1.43,0.0,2177,Patriotichen Suyuz,26,Conservative,7.4,7.0,7.9
1994,People's Party,Sweden,SWE,7.2,26.0,892,Folkpartiet,6,Liberal,6.2906,2.8515,9.4643
1994,People's Party (Faroe Islands),Denmark,DNK,,1.0,2574,Hin føroyski fólkaflokkurin – radikalt sjálvstýri,26,Conservative,7.4,7.0,7.9
1994,People's Party for Freedom and Democracy,Netherlands,NLD,19.96,31.0,1409,Volkspartij voor Vrijheid en Democratie,6,Liberal,7.3482,4.3887,5.9471
1994,Political Reformed Party,Netherlands,NLD,1.73,2.0,1251,Staatkundig Gereformeerde Partij,26,Conservative,8.7531,9.7744,2.9307
1994,Progress Party,Denmark,DNK,6.4,11.0,978,Fremskridtspartiet,6,Liberal,9.0259,6.6509,1.4475
1994,Radicals,Italy,ITA,,6.0,1296,Radicali,11,Social democracy,3.9732,0.3338,8.2722
1994,Red-Green Alliance,Denmark,DNK,3.1,6.0,306,Enhedslisten – De Rød-Grønne,14,Communist/Socialist,0.8912,1.7524,0.9971
1994,Reformatory Political Federation,Netherlands,NLD,1.77,3.0,212,Reformatorische Politieke Federati,3,Christian democracy,8.2963,8.5455,3.5447
1994,Reformed Political League,Netherlands,NLD,1.33,2.0,625,Gereformeerd Politiek Verbond,26,Conservative,8.1444,8.6364,3.4848
1994,Republican Party,Hungary,HUN,2.55,0.0,2588,Köztársaság Párt,28,to be coded,,,
1994,Slovak National Party,Slovakia,SVK,5.4,9.0,1072,Slovenská národná strana,40,Right-wing,7.0198,8.46,3.838
1994,Social Christians,Italy,ITA,,5.0,1431,Cristiano Sociali,3,Christian democracy,6.2,7.2,8.3
1994,Social Democratic Party of Austria,Austria,AUT,34.9,65.0,973,Sozialdemokratische Partei Österreichs,11,Social democracy,3.7293,3.4766,8.4495
1994,Social Democratic Party of Germany,Germany,DEU,36.4,252.0,558,Sozialdemokratische Partei Deutschlands,11,Social democracy,3.6451,3.9791,7.9318
1994,Social Democrats,Sweden,SWE,45.3,161.0,904,Socialdemokraterna,11,Social democracy,3.4447,4.4407,7.4445
1994,Socialist Party,Netherlands,NLD,1.32,2.0,357,Socialistiese Partij,14,Communist/Socialist,1.3682,4.2099,2.5049
1994,Socialist Peoples Party,Denmark,DNK,7.3,13.0,1644,Socialistisk Folkeparti,19,Green/Ecologist,2.1347,2.1476,3.5917
1994,Solidarity (Greenland),Denmark,DNK,,1.0,2575,Atassut,6,Liberal,6.0,3.5,8.7
1994,South Tyrol Peoples Party,Italy,ITA,0.6,3.0,1030,Südtiroler Volkspartei,16,Special issue,5.4,6.9,7.6083
1994,Southern Action League,Italy,ITA,0.2,1.0,436,Lega d'Azione Meridionale,40,Right-wing,8.8,8.5,2.3
1994,The Greens,Luxembourg,LUX,10.17,5.0,310,Déi Gréng – Les Verts – Die Grünen,19,Green/Ecologist,2.5,0.7895,
1994,The Greens -- The Green Alternative,Austria,AUT,7.3,13.0,1429,Die Grünen – Die Grüne Alternative,19,Green/Ecologist,2.4604,1.4308,6.6845
1994,The Left / PDS,Germany,DEU,4.4,30.0,791,Die Linke / PDS,14,Communist/Socialist,1.2152,3.205,4.3508
1994,The Republicans,Germany,DEU,1.9,0.0,524,Die Republikaner,40,Right-wing,9.2752,9.3871,0.941
1994,Union Party (Faroe Islands),Denmark,DNK,,1.0,1892,Sambandsflokkurin,26,Conservative,7.4,7.0,7.9
1994,Union of Democratic Forces,Bulgaria,BGR,24.23,69.0,423,Suyuz na Demokratichnite Sili,3,Christian democracy,6.1111,7.2,8.3
1994,Valdotanian Union,Italy,ITA,0.1,1.0,974,Union Valdôtaine,16,Special issue,,,
1994,no party affiliation,Italy,ITA,1.0,10.0,1552,senzo partito,12,no family,,,
1994,one seat,Netherlands,NLD,0.87,1.0,2288,one seat,12,no family,,,
1994,others,Denmark,DNK,,1.0,2576,others,12,no family,,,
1995,Agalev -- Green,Belgium,BEL,4.43,5.0,1594,Agalev – Groen,19,Green/Ecologist,2.5762,1.0234,7.2593
1995,Aland Coalition,Finland,FIN,0.4,1.0,66,Åländsk Samlingin ääntä – Åländsk Samling,16,Special issue,,,
1995,Austrian People's Party,Austria,AUT,28.3,52.0,1013,Österreichische Volkspartei,3,Christian democracy,6.4733,7.6198,8.8451
1995,Centre Party,Finland,FIN,19.8,44.0,94,Keskusta,2,Agrarian,5.8027,7.2203,5.5267
1995,Christian Democratic Union,Latvia,LVA,6.36,8.0,239,Kristīgi demokrātiskā savienība,3,Christian democracy,6.2,7.2,8.3
1995,Christian Democrats,Finland,FIN,3.0,7.0,1463,Kristillisdemokraatit – Kristdemokraterna,3,Christian democracy,7.1884,8.3076,3.2103
1995,Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat,Portugal,PRT,0.71,0.0,281,Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado,14,Communist/Socialist,1.3,3.0,3.3
1995,Confederated ecologists for the organisation of original struggles,Belgium,BEL,4.01,6.0,161,Écologistes Confédérés pour l'organisation de luttes originales,19,Green/Ecologist,2.641,1.3744,7.5411
1995,Constitution Party -- Estonian United People's Party,Estonia,EST,5.87,6.0,1590,Konstitutsioonierakond – Eestimaa Ühendatud Rahvapartei,11,Social democracy,2.0282,6.3158,4.9241
1995,Democratic Party Saimnieks,Latvia,LVA,15.15,18.0,759,"Demokrātiskā partija ""Saimnieks""",6,Liberal,6.0,3.5,8.7
1995,Democratic Union | Left Alliance,Finland,FIN,11.2,22.0,1292,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,14,Communist/Socialist,2.1843,3.3406,5.165
1995,Democratic and Social Centre -- People's Party,Portugal,PRT,9.23,15.0,251,Centro Democrático e Social – Partido Popular,3,Christian democracy,8.0222,8.9916,4.3909
1995,Ecological Party,Finland,FIN,0.3,1.0,1105,Ekologinen puolue – Ekologiska partiet,19,Green/Ecologist,4.75,3.75,2.5
1995,Ecology Party -- Greens,Portugal,PRT,,2.0,1535,Partido Ecologista – Os Verdes,19,Green/Ecologist,1.6579,1.3158,3.8596
1995,Estonian Centre Party,Estonia,EST,14.17,16.0,1137,Eesti Keskerakond,11,Social democracy,3.9562,4.9947,5.0118
1995,Estonian Citizens,Estonia,EST,3.61,0.0,1064,Eesti Kodanik,40,Right-wing,8.8,8.5,2.3
1995,Estonian Coalition Party,Estonia,EST,32.23,41.0,486,Eesti Koonderakond,6,Liberal,7.2222,3.5,8.7
1995,Estonian Farmers Party,Estonia,EST,1.51,0.0,1796,Eesti Talurahva Erakond,2,Agrarian,5.3,6.5,5.4
1995,Estonian Left Party,Estonia,EST,2.27,0.0,2416,Eesti Vasakpartei,14,Communist/Socialist,1.3,3.0,3.3
1995,Estonian Reform Party,Estonia,EST,16.19,19.0,113,Eesti Reformierakond,6,Liberal,7.8969,5.2737,8.5715
1995,Finnish Party | True Finns,Finland,FIN,1.3,1.0,200,Suomen Puolue | Perussuomalaiset,2,Agrarian,6.6331,7.999,1.0945
1995,Flemish Block,Belgium,BEL,7.83,11.0,993,Vlaams Blok,40,Right-wing,9.6622,9.5234,2.7560000000000002
1995,Flemish Christian Peoples Party,Belgium,BEL,17.2,29.0,723,Christelijke Volkspartij,3,Christian democracy,5.7667,7.2083,8.9013
1995,For Fatherland and Freedom,Latvia,LVA,11.94,14.0,203,Tēvzemei un Brīvībai,40,Right-wing,8.8,8.5,2.3
1995,Francophone Christian Social Party -- Humanist Democratic Centre,Belgium,BEL,7.73,12.0,1192,Parti Social Chrétien – Centre Democrate Humaniste,3,Christian democracy,5.4974,6.6409,8.7795
1995,Freedom Party of Austria,Austria,AUT,21.9,41.0,50,Freiheitliche Partei Österreichs,40,Right-wing,8.3494,8.5149,1.9815
1995,Future Estonia | Independence,Estonia,EST,2.57,0.0,1794,Tuleviku Eesti | Iseseisvuspartei,40,Right-wing,8.8,8.5,2.3
1995,Green League,Finland,FIN,6.5,9.0,1062,Vihreä Liitto – Gröna Förbundet,19,Green/Ecologist,3.6465,2.2671,6.9709
1995,Labour and Justice Coalition ,Latvia,LVA,4.56,0.0,2418,Koallija Darbs un Taisni,11,Social democracy,3.3,3.5,8.1
1995,Latvian National Independence Movement,Latvia,LVA,6.32,8.0,1557,Latvijas Nacionālās Neatkarības Kustība,40,Right-wing,8.375,7.585,6.6667
